tip_label;region;family;Genera;hoarding_status;development_mode;fam_sys_known_nk50;fam_sys_inferred_nk50;incubation_period;in_nest_period;independ_period;time_after_fl_parents;fam_time;median_clutch_size;zoolrec_hits;brain_size;mov_min;mov_max;terr_sys;terr_sys_source;body_weight;weight_source;food_diversity;food_energy_mean;food_fibres_mean;habitat_gen_spec;flocking_tendency;flocking_reason;foraging.method;INTRA_COL;HET_COL;invertivore;aquatic;vertivore;carnivore;nectarivore;frugivore;granivore;plants;diet;Bio1_mean;Bio2_mean;Bio3_mean;Bio4_mean;Bio7_mean;Bio12_mean;Bio15_mean;altitude_mean;npp_mean;hoard;hoard2;type;strategy;strat_final;foodPCA1;foodPCA2;foodPCA3;foodPCA4;NestPlacement;A1;A2;A3;A4
Cisticola_erythrops;Africa;Cisticolidae;Cisticola;control_species;altrical;family;family;13;15;NA;NA;NA;3;14;NA;0;0;year_round_terr;hbw;14.5868418;hbw;2.22E-05;173.3;2.6;specialist;usually;family;Gleaning;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;23.86620111;12.03641451;6.656296666;162.669844;18.37578445;1268.854878;83.49241657;673.1316867;5.67E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Cisticola_exilis;Australia;Cisticolidae;Cisticola;control_species;altrical;family;family;11;13;NA;NA;NA;4;21;0.40404;0;0;breeding_terr;hbw;6.933333238;hbw;2.22E-05;173.3;2.6;specialist;sometimes;family;GroundGeneralist;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;22.7070262;10.59547402;5.795385409;303.4494537;19.9218907;1614.061042;66.38001391;405.1905575;4.83E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;NA;NA;NA;NA
Cisticola_galactotes;Africa;Cisticolidae;Cisticola;control_species;altrical;no_fam;no_fam;12.5;15.5;NA;NA;NA;3;11;NA;0;0;breeding_terr;hbw;14;hbw;0.721947394;207.5;3.36;generalist;no_flocks;no_flocks;Gleaning;acolonial;acolonial;80;0;0;0;0;0;20;0;invertivore;23.01414868;11.73222422;5.962529976;255.1190348;19.50620504;910.596223;78.84202638;268.2435592;5.25E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Cisticola_hunteri;Africa;Cisticolidae;Cisticola;control_species;altrical;NA;no_fam;NA;NA;NA;NA;NA;2;12;NA;0;0;year_round_terr;hbw;15.55833383;hbw;2.22E-05;173.3;2.6;specialist;no_flocks;no_flocks;Gleaning;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;17.64416505;13.62301741;7.986073501;88.12817537;16.87498388;1022.395874;59.0412637;1885.573444;5.90E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Cisticola_juncidis;Widespread;Cisticolidae;Cisticola;control_species;altrical;no_fam;no_fam;13;13.5;10;15;5;4;186;NA;0;3;breeding_terr;hbw;8;hbw;0.721947394;207.5;3.36;specialist;sometimes;NA;GroundGeneralist;acolonial;acolonial;80;0;0;0;0;0;20;0;invertivore;21.7726691;11.49217002;5.1881337;382.8263677;23.56844268;1152.439514;83.06868096;571.0457376;3.68E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Cisticola_rufilatus;Africa;Cisticolidae;Cisticola;control_species;altrical;family;family;NA;NA;35;40;5;3;2;NA;0;0;year_round_terr;hbw;11.30000019;hbw;2.22E-05;173.3;2.6;specialist;usually;family;Gleaning;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;20.7906549;15.099532;5.853206362;311.5055834;25.79841533;774.9098368;96.85652084;1140.570994;3.85E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Cisticola_tinniens;Africa;Cisticolidae;Cisticola;control_species;altrical;family;family;12;14.5;NA;NA;NA;3;13;NA;0;0;year_round_terr;hbw;11.39999962;hbw;1.356794158;164.6738;5.51;specialist;usually;family;Gleaning;acolonial;acolonial;70;0;0;0;0;10;10;10;invertivore;17.99099996;14.27045404;5.775460535;327.5818072;24.83665905;795.9347855;73.52722872;1210.01071;4.06E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Cistothorus_palustris;Nearctic;Troglodytidae;Cistothorus;control_species;altrical;no_fam;no_fam;13;14;12;12;0;5;67;0.53872;0;3;breeding_terr;hbw;11.625;hbw;2.22E-05;173.3;2.6;specialist;sometimes;migration;Gleaning;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;6.301285589;13.25130189;3.231402233;969.2832999;41.2431406;617.2523642;40.26276182;850.8605861;2.37E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Cistothorus_platensis;Neotropical;Troglodytidae;Cistothorus;control_species;altrical;NA;family;21;13;NA;NA;NA;7;67;NA;0;3;loose colonies;hbw;8.175;hbw;2.22E-05;173.3;2.6;generalist;NA;family;Gleaning;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;12.45730063;12.07402038;4.661897179;596.4400744;29.28965624;916.2244848;46.04001685;586.4725301;3.83E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Cladorhynchus_leucocephalus;Australia;Recurvirostridae;Cladorhynchus;control_species;precocial;no_fam;NA;20;0;50;NA;NA;3;46;1.66796;1;1;colonial;hbw;240;hbw;0.921945157;152.55988;4.19;specialist;NA;NA;GroundGeneralist;colonial;acolonial;0;90;0;0;0;0;0;0;aquatic;19.9866562;13.75015699;4.586185243;573.4870487;29.78516484;254.566719;38.02904239;371.0030795;84511201165;0;NA;NA;NA;no;-0.275046358;-0.008073213;0.007197651;-0.017383277;ExposedGround;-0.275046358;-0.008073213;0.007197651;-0.017383277
Clamator_coromandus;Indomalayan;Cuculidae;Clamator;control_species;altrical;NA;no_fam;NA;NA;NA;NA;NA;NA;11;NA;0;3;brood_parasite;hbw;77;hbw;2.22E-05;173.3;2.6;generalist;usually;foraging;NA;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;20.80212684;9.892602464;3.962668894;521.1976597;25.91874378;1441.020194;85.86407574;503.7066219;3.64E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Clamator_glandarius;Widespread;Cuculidae;Clamator;control_species;altrical;no_fam;no_fam;13.5;22.5;42;NA;0;6;260;1.9684;0;3;brood_parasite;hbw;124;hbw;0.469015229;176.19;2.38;generalist;NA;unknown;NA;acolonial;acolonial;90;0;10;0;0;0;0;0;invertivore;23.00604771;13.41468961;6.158219391;251.9497424;22.28403332;859.6332827;92.36186475;765.746909;3.89E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Clamator_jacobinus;Widespread;Cuculidae;Clamator;control_species;altrical;no_fam;no_fam;11.5;17.5;NA;NA;NA;4;46;NA;3;3;brood_parasite;hbw;69;hbw;1.156796396;152.97;3.82;generalist;NA;unknown;NA;acolonial;acolonial;70;0;10;0;0;20;0;0;invertivore;24.02930776;13.34329475;5.898334036;274.0017411;23.21176689;924.7079535;102.3588934;692.4896396;3.69E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Clamator_levaillantii;Africa;Cuculidae;Clamator;control_species;altrical;no_fam;no_fam;11.5;9.5;35;NA;NA;3;17;NA;3;3;brood_parasite;hbw;124;hbw;2.22E-05;173.3;2.6;generalist;NA;unknown;NA;acolonial;acolonial;80;0;0;0;0;10;0;10;invertivore;23.86039032;13.34504826;6.339283992;198.0821116;21.18362081;979.9211918;97.20006598;743.6870891;4.64E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;mix;-0.292780471;0.006335009;0.026693431;0.011634769
Clangula_hyemalis;Holarctic;Anatidae;Clangula;control_species;precocial;no_fam;no_fam;25;0;40;40;0;8;371;5.05568;3;3;semi_colonial;hbw;725;hbw;0.921945157;147.5738;5.13;specialist;sometimes;forage_colonialbreeding;Aquatic;semi;colonial;0;80;0;0;0;0;0;0;aquatic;-10.43053673;7.918025941;1.77704983;1303.093886;44.42062277;358.9805221;48.52845255;320.9075986;43454466133;0;NA;NA;NA;no;-0.271605429;-0.004191754;-0.012505281;-0.037886095;ExposedGround;-0.271605429;-0.004191754;-0.012505281;-0.037886095
Claravis_pretiosa;Neotropical;Columbidae;Claravis;control_species;altrical;no_fam;no_fam;14;9;NA;NA;NA;2;12;0.9324;2;2;;;66.5;hbw;0.721947394;310.1;5.64;specialist;usually;foraging;GroundGeneralist;acolonial;acolonial;10;0;0;0;0;20;70;0;granivore;24.9212772;10.88124484;7.412522559;101.1074572;14.89741544;1879.499252;58.43785449;315.0317768;8.13E+11;0;NA;NA;NA;no;0.624513689;-0.305033162;0.237901946;0.049759722;ExposedElevated;0.624513689;-0.305033162;0.237901946;0.049759722
Climacteris_affinis;Australia;Climacteridae;Climacteris;control_species;altrical;coop;coop;18.5;27;NA;400;360;2;14;NA;0;0;territorial;hbw;22.5;hbw;2.22E-05;173.3;2.6;specialist;usually;family;Gleaning;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;20.11882137;14.56991328;4.722496351;571.4783108;30.58004808;269.4863619;36.81012622;291.552457;91977604874;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Climacteris_erythrops;Australia;Climacteridae;Climacteris;control_species;altrical;coop;coop;18;25;66;400;334;2;13;0.91168;0;0;territorial;hbw;21.9;hbw;2.22E-05;173.3;2.6;specialist;usually;family;Gleaning;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;14.60117134;12.16483693;4.863734497;449.417593;24.79526872;1008.652044;29.25080386;531.6781743;6.30E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Climacteris_picumnus;Australia;Climacteridae;Climacteris;control_species;altrical;coop;coop;16;23.5;32;400;368;3;30;1.036;0;0;year_round_terr;hbw;37;hbw;0.469015229;166.75;2.44;specialist;usually;family;GroundGeneralist;acolonial;acolonial;90;0;0;0;10;0;0;0;invertivore;18.96756748;13.43965659;4.899983522;496.9985532;27.3817289;611.9233431;42.30989025;267.4317758;2.90E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Climacteris_rufus;Australia;Climacteridae;Climacteris;control_species;altrical;coop;coop;17;28;28;400;372;2;20;1.06708;0;0;year_round_terr;hbw;32.90540422;hbw;0.921945157;183.85;2.82;specialist;usually;family;GroundGeneralist;acolonial;acolonial;80;0;0;0;10;0;10;0;invertivore;17.26741681;13.34645555;5.006140492;466.8535605;26.50032149;376.0030542;40.89824787;261.3690773;2.10E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;Cavity;-0.292780471;0.006335009;0.026693431;0.011634769
Clytospiza_monteiri;Africa;Estrildidae;Clytospiza;control_species;altrical;NA;family;NA;NA;NA;NA;NA;5;14;NA;0;0;;;14.89999962;hbw;1.000018957;258.8;4.5;generalist;sometimes;family;GroundGeneralist;acolonial;acolonial;50;0;0;0;0;0;50;0;omnivore;24.40161692;11.81822779;7.307179999;86.70122516;16.24812309;1488.534012;64.53052212;671.5423555;7.28E+11;0;NA;NA;NA;no;0.038510693;-0.345580132;0.223432729;0.067181093;Cavity;0.038510693;-0.345580132;0.223432729;0.067181093
Cnemotriccus_fuscatus;Neotropical;Tyrannidae;Cnemotriccus;control_species;altrical;NA;NA;NA;NA;NA;NA;NA;3;10;0.47656;0;0;;;11.9;hbw;2.22E-05;173.3;2.6;specialist;sometimes;foraging;AerialSallying;acolonial;acolonial;100;0;0;0;0;0;0;0;invertivore;24.79688139;10.97654806;7.345617587;108.1090095;15.2086469;1823.134608;58.43088616;315.3613669;8.12E+11;0;NA;NA;NA;no;-0.292780471;0.006335009;0.026693431;0.011634769;ExposedElevated;-0.292780471;0.006335009;0.026693431;0.011634769
Coccothraustes_coccothraustes;Palearctic;Fringillidae;Coccothraustes;control_species;altrical;family;family;12;12.5;21;120;99;4;191;1.472730769;0;3;breeding_terr;hbw;57.05855237;hbw;1.846453186;144.9152;12.42;generalist;usually;foraging;Gleaning;colonial;acolonial;10;0;0;0;0;20;30;40;omnivore;3.97407797;10.00487421;2.523591848;1065.277707;39.94846372;563.1713937;47.32772324;582.1936682;1.87E+11;0;NA;NA;NA;no;0.516880558;-0.547781067;0.173422854;0.035292016;ExposedElevated;NA;NA;NA;NA
